,사용일자,노선명,역명,합계,구분
24972,20240714,7호선,면목,16395,중랑구
26565,20240714,5호선,방이,10005,송파구
27209,20240714,5호선,강동,20155,강동구
21476,20240714,4호선,미아,17018,강북구
26749,20240714,5호선,상일동,14648,강동구
25248,20240714,7호선,공릉,14139,노원구
23960,20240714,6호선,녹사평,8680,용산구
1515,20240714,7호선,신대방삼거리,16456,동작구
10165,20240714,5호선,목동,17267,양천구
6897,20240714,경부선,신길,9419,영등포구
34833,20240714,2호선,홍대입구,150557,마포구
17569,20240714,분당선,수서,22862,강남구
9337,20240714,7호선,어린이대공원,17241,광진구
10993,20240714,5호선,방화,8369,강서구
32907,20240714,3호선,금호,9492,성동구
32539,20240714,1호선,제기동,23533,동대문구
9245,20240714,9호선2~3단계,언주,9175,강남구
2383,20240714,8호선,잠실,27500,송파구
36035,20240714,3호선,신사,26321,강남구
27117,20240714,5호선,길동,9870,강동구
13545,20240714,5호선,동대문역사문화공원,2909,중구
25064,20240714,7호선,중화,11970,중랑구
17893,20240714,3호선,학여울,4602,강남구
18905,20240714,3호선,잠원,5847,서초구
3032,20240714,분당선,복정,4,송파구
34011,20240714,2호선,아현,12323,마포구
31619,20240714,2호선,성수,58714,성동구
27577,20240714,6호선,상수,17709,마포구
19592,20240714,경원선,창동,3,도봉구
16832,20240714,4호선,이촌,14813,용산구
27485,20240714,6호선,광흥창,9715,마포구
7589,20240714,9호선2~3단계,중앙보훈병원,9770,강동구
35943,20240714,2호선,봉천,27811,관악구
4185,20240714,8호선,몽촌토성,7611,송파구
4781,20240714,7호선,이수,18957,동작구
33919,20240714,2호선,이대,20017,마포구
9105,20240714,9호선2~3단계,선정릉,7767,강남구
28401,20240714,경의선,디지털미디어시티,3264,은평구
503,20240714,7호선,천왕,10919,구로구
16973,20240714,4호선,신용산,27295,용산구
26841,20240714,5호선,고덕,9964,강동구
21292,20240714,4호선,길음,24091,성북구
362,20240714,경인선,온수,8082,구로구
20280,20240714,4호선,명동,60947,중구
28037,20240714,6호선,망원,23555,마포구
28681,20240714,6호선,구산,8410,은평구
34563,20240714,2호선,용두,3154,동대문구
1607,20240714,7호선,장승배기,9835,동작구
34195,20240714,2호선,신답,1775,성동구
5884,20240714,7호선,강남구청,11397,강남구
3725,20240714,8호선,송파,10107,송파구
11085,20240714,4호선,남태령,1666,서초구
4320,20240714,4호선,성신여대입구,28772,성북구
18353,20240714,3호선,양재,31213,서초구
22028,20240714,6호선,돌곶이,12899,성북구
32398,20240714,1호선,청량리,33502,동대문구
29687,20240714,6호선,응암,20425,은평구
35299,20240714,2호선,방배,16134,서초구
23776,20240714,6호선,한강진,18348,용산구
7681,20240714,9호선2~3단계,둔촌오륜,1713,강동구
24788,20240714,7호선,용마산,6984,중랑구
21200,20240714,4호선,한성대입구,17735,성북구
16177,20240714,경의선,공덕,4271,마포구
7449,20240714,9호선,당산,21438,영등포구
26933,20240714,5호선,명일,11716,강동구
32631,20240714,3호선,압구정,33569,강남구
1000,20240714,7호선,대림,18762,구로구
35391,20240714,2호선,낙성대,35171,관악구
35851,20240714,2호선,문래,18674,영등포구
639,20240714,경부선,가산디지털단지,12267,금천구
35667,20240714,2호선,신대방,32714,동작구
21844,20240714,5호선,장한평,19294,동대문구
9561,20240714,7호선,군자,16411,광진구
29135,20240714,6호선,독바위,3593,은평구
18673,20240715,3호선,교대,30392,서초구
23083,20240715,2호선,신당,30926,중구
29688,20240715,6호선,응암,37269,은평구
26658,20240715,5호선,둔촌동,18909,강동구
5239,20240715,3호선,고속터미널,87999,서초구
32400,20240715,경원선,청량리,33305,동대문구
6026,20240715,7호선,청담,43801,강남구
30006,20240715,2호선,건대입구,72295,광진구
35300,20240715,2호선,방배,34475,서초구
8142,20240715,9호선2~3단계,한성백제,6275,송파구
17802,20240715,3호선,대청,23528,강남구
23449,20240715,6호선,약수,8245,중구
5887,20240715,분당선,강남구청,22642,강남구
24697,20240715,6호선,봉화산,18712,중랑구
22489,20240715,6호선,창신,6940,종로구
7082,20240715,9호선,동작,3436,동작구
1377,20240715,신림선,보라매,9036,동작구
6899,20240715,5호선,신길,10786,영등포구
32122,20240715,1호선,시청,54288,중구
1608,20240715,7호선,장승배기,20085,동작구
35116,20240715,2호선,강남,177881,강남구
25433,20240715,7호선,마들,27386,노원구
17986,20240715,3호선,대치,27311,강남구
25341,20240715,7호선,중계,30855,노원구
22716,20240715,1호선,동묘앞,17257,종로구
31344,20240715,2호선,상왕십리,31363,성동구
31436,20240715,2호선,한양대,20165,성동구
5566,20240715,7호선,반포,13409,서초구
6525,20240715,우이신설선,신설동,4849,동대문구
504,20240715,7호선,천왕,25233,구로구
26842,20240715,5호선,고덕,24368,강동구
35576,20240715,2호선,서울대입구,96987,관악구
7682,20240715,9호선2~3단계,둔촌오륜,3107,강동구
30240,20240715,7호선,숭실대입구,26604,동작구
33460,20240715,3호선,안국,56136,종로구
35208,20240715,2호선,서초,46478,서초구
17434,20240715,3호선,경찰병원,17708,송파구
7590,20240715,9호선2~3단계,중앙보훈병원,25508,강동구
32769,20240715,3호선,옥수,19207,성동구
26934,20240715,5호선,명일,19224,강동구
30376,20240715,2호선,신림,111836,관악구
7909,20240715,5호선,올림픽공원,10967,송파구
4646,20240715,7호선,남성,24220,동작구
31712,20240715,2호선,구의,53348,광진구
31620,20240715,2호선,성수,97339,성동구
35484,20240715,2호선,삼성,115637,강남구
24789,20240715,7호선,용마산,12153,중랑구
7266,20240715,9호선,여의도,62905,영등포구
29780,20240715,6호선,새절,26465,은평구
780,20240715,7호선,남구로,33946,구로구
35392,20240715,2호선,낙성대,58287,관악구
4783,20240715,7호선,이수,34408,동작구
5750,20240715,7호선,학동,54119,강남구
29596,20240715,6호선,역촌,9073,은평구
26750,20240715,5호선,상일동,31645,강동구
33597,20240715,분당선,선릉,38279,강남구
26566,20240715,5호선,방이,15796,송파구
25249,20240715,7호선,공릉,25352,노원구
5658,20240715,7호선,논현,42277,강남구
1700,20240715,7호선,상도,24861,동작구
22397,20240715,6호선,안암,24125,성북구
4922,20240715,7호선,내방,32891,서초구
6162,20240715,6호선,보문,16637,성북구
18354,20240715,3호선,양재,84667,서초구
18446,20240715,3호선,남부터미널,63417,서초구
18123,20240715,분당선,도곡,17350,강남구
17570,20240715,3호선,수서,38917,강남구
17710,20240715,3호선,일원,24671,강남구
17894,20240715,3호선,학여울,4199,강남구
7450,20240715,9호선,당산,41219,영등포구
30516,20240715,3호선,독립문,15887,서대문구
18906,20240715,3호선,잠원,11063,서초구
25157,20240715,7호선,먹골,22039,중랑구
18262,20240715,3호선,매봉,27983,강남구
3491,20240715,3호선,가락시장,19745,송파구
640,20240715,경부선,가산디지털단지,41977,금천구
16834,20240715,경원선,이촌,7847,용산구
19314,20240715,7호선,노원,52632,노원구
15318,20240715,5호선,서대문,44947,종로구
9562,20240715,7호선,군자,29681,광진구
26058,20240715,6호선,효창공원앞,14404,용산구
4186,20240715,8호선,몽촌토성,14469,송파구
31111,20240715,3호선,을지로3가,25739,중구
32632,20240715,3호선,압구정,71735,강남구
12969,20240715,6호선,청구,8493,중구
28901,20240715,6호선,연신내,5,은평구
3953,20240715,8호선,석촌,18331,송파구
24372,20240715,6호선,태릉입구,12446,노원구
27302,20240715,5호선,광나루,26883,광진구
11914,20240715,5호선,영등포시장,24416,영등포구
28130,20240715,6호선,마포구청,29655,마포구
20508,20240715,3호선,충무로,5,중구
4323,20240715,우이신설선,성신여대입구,7697,성북구
22029,20240715,6호선,돌곶이,21053,성북구
1005,20240715,7호선,대림,19197,영등포구
33920,20240715,2호선,이대,34467,마포구
1516,20240715,7호선,신대방삼거리,32443,동작구
25815,20240715,경춘선,신내,5750,중랑구
34656,20240715,3호선,구파발,46584,은평구
23777,20240715,6호선,한강진,17477,용산구
3035,20240715,분당선,복정,2,송파구
34012,20240715,2호선,아현,23370,마포구
9107,20240715,분당선,선정릉,18048,강남구
16974,20240715,4호선,신용산,42735,용산구
3174,20240715,8호선,장지,34688,송파구
27118,20240715,5호선,길동,18486,강동구
21937,20240715,5호선,아차산,30401,광진구
34472,20240715,2호선,신정네거리,22339,양천구
15226,20240715,5호선,광화문,71785,종로구
34288,20240715,2호선,도림천,3203,구로구
10442,20240715,5호선,화곡,58865,강서구
9338,20240715,7호선,어린이대공원,28508,광진구
24098,20240715,경원선,석계,16338,노원구
32908,20240715,3호선,금호,16664,성동구
9246,20240715,9호선2~3단계,언주,26702,강남구
31896,20240715,2호선,잠실나루,33741,송파구
36036,20240715,3호선,신사,60790,강남구
27578,20240715,6호선,상수,21422,마포구
21845,20240715,5호선,장한평,41484,동대문구
2386,20240715,8호선,잠실,35381,송파구
25662,20240715,경원선,도봉산,12571,도봉구
28402,20240715,6호선,디지털미디어시티,33795,은평구
12323,20240715,2호선,왕십리,30754,성동구
10074,20240715,5호선,오목교,45771,양천구
16606,20240715,5호선,마포,33053,마포구
23961,20240715,6호선,녹사평,10002,용산구
12006,20240715,5호선,마장,11908,성동구
27210,20240715,5호선,강동,38796,강동구
15778,20240715,5호선,애오개,15285,마포구
32540,20240715,1호선,제기동,35216,동대문구
27486,20240715,6호선,광흥창,20375,마포구
33781,20240715,경의선,신촌,2557,마포구
19593,20240715,4호선,창동,56615,도봉구
10166,20240715,5호선,목동,37240,양천구
23869,20240715,6호선,이태원,20787,용산구
21661,20240715,4호선,쌍문,60463,도봉구
24881,20240715,7호선,사가정,34475,중랑구
21569,20240715,4호선,수유,71075,강북구
33276,20240715,1호선,종각,85177,종로구
15545,20240715,2호선,충정로,22965,서대문구
31528,20240715,2호선,뚝섬,53507,성동구
20966,20240715,4호선,동대문,44928,종로구
33092,20240715,2호선,잠실새내,49973,송파구
9798,20240715,7호선,중곡,23335,광진구
16698,20240715,5호선,여의나루,25008,영등포구
20741,20240715,5호선,답십리,33101,성동구
12742,20240715,5호선,신금호,14527,성동구
34836,20240715,2호선,홍대입구,144770,마포구
35668,20240715,2호선,신대방,52218,동작구
29136,20240715,6호선,독바위,6275,은평구
28222,20240715,6호선,월드컵경기장,8617,마포구
12650,20240715,5호선,행당,16519,성동구
24973,20240715,7호선,면목,31414,중랑구
3266,20240715,8호선,문정,51514,송파구
31804,20240715,2호선,강변,61042,광진구
21753,20240715,4호선,혜화,63224,종로구
228,20240715,8호선,암사,38942,강동구
25922,20240715,7호선,하계,37705,노원구
9935,20240715,5호선,양평,17157,영등포구
2160,20240715,8호선,강동구청,23083,강동구
10350,20240715,5호선,까치산,57951,강서구
27394,20240715,5호선,강일,12535,강동구
34380,20240715,2호선,양천구청,15003,양천구
30700,20240715,3호선,홍제,37104,서대문구
11681,20240715,2호선,영등포구청,50059,영등포구
35852,20240715,2호선,문래,51751,영등포구
28682,20240715,6호선,구산,16240,은평구
21293,20240715,4호선,길음,44457,성북구
26290,20240715,5호선,마천,15681,송파구
21385,20240715,4호선,미아사거리,56722,강북구
20189,20240715,4호선,회현,59333,중구
30792,20240715,3호선,녹번,31792,은평구
4506,20240715,7호선,상봉,36007,중랑구
3726,20240715,8호선,송파,20498,송파구
2757,20240715,공항철도 1호선,김포공항,16594,강서구
33184,20240715,3호선,경복궁,49960,종로구
33000,20240715,3호선,동대입구,17727,중구
8418,20240715,9호선2~3단계,삼전,16783,송파구
26198,20240715,6호선,대흥,19699,마포구
10902,20240715,5호선,개화산,12938,강서구
19864,20240715,4호선,삼각지,12912,용산구
17201,20240715,5호선,오금,8353,송파구
89,20240715,2호선,신도림,101924,구로구
14162,20240715,5호선,을지로4가,14213,중구
11310,20240715,2호선,사당,84968,동작구
22213,20240715,6호선,월곡,24979,성북구
11086,20240715,4호선,남태령,2701,서초구
26382,20240715,5호선,거여,22071,송파구
34564,20240715,2호선,용두,5583,동대문구
25525,20240715,7호선,수락산,26201,노원구
8970,20240715,9호선2~3단계,삼성중앙,18523,강남구
10810,20240715,5호선,송정,13446,강서구
19090,20240715,4호선,상계,39978,노원구
10994,20240715,5호선,방화,15227,강서구
20097,20240715,4호선,숙대입구,29252,용산구
8326,20240715,9호선2~3단계,석촌고분,15352,송파구
33368,20240715,1호선,종로5가,49199,종로구
14758,20240715,1호선,종로3가,50478,종로구
16185,20240715,공항철도 1호선,공덕,7283,마포구
27026,20240715,5호선,굽은다리,20616,강동구
34104,20240715,2호선,용답,6142,성동구
18998,20240715,4호선,당고개,18802,노원구
22305,20240715,6호선,고려대,17454,성북구
25065,20240715,7호선,중화,22205,중랑구
23685,20240715,6호선,버티고개,4613,중구
35024,20240715,2호선,역삼,127986,강남구
27805,20240715,2호선,합정,66814,마포구
1927,20240715,8호선,천호,34456,강동구
1240,20240715,7호선,신풍,23548,영등포구
10258,20240715,5호선,신정,26267,양천구
30608,20240715,3호선,무악재,9530,서대문구
24605,20240715,6호선,화랑대,22217,노원구
28590,20240715,6호선,증산,20703,은평구
10718,20240715,5호선,마곡,27277,강서구
10626,20240715,5호선,발산,50137,강서구
21201,20240715,4호선,한성대입구,26849,성북구
35760,20240715,2호선,구로디지털단지,123987,구로구
22121,20240715,6호선,상월곡,12805,성북구
13556,20240715,5호선,동대문역사문화공원,6903,중구
21477,20240715,4호선,미아,32533,강북구
29360,20240715,6호선,불광,10051,은평구
8234,20240715,9호선2~3단계,송파나루,12222,송파구
8878,20240715,9호선2~3단계,봉은사,40954,강남구
30884,20240715,2호선,을지로입구,108069,중구
8644,20240715,2호선,종합운동장,16790,송파구
10534,20240715,5호선,우장산,31490,강서구
26474,20240715,5호선,개롱,14815,송파구
